2023-09-24T17:05	RO	150	30	48.101114	23.263621	114494447,114494449,114716526
2023-09-24T17:50	RO	736	18000	48.252607	25.198356	114013352
2023-09-24T18:50	RO	168	1800	48.041911	23.340056	113756592
2023-09-24T21:20	MD	0014	16000	48.407604	26.609962	114507038
2023-09-24T21:40	MD	0528	8000	46.726211	30.076539	113718238
2023-09-24T22:30	RO	413	60000	48.273933	24.41225	115005891
2023-09-24T23:00	MD	0518/1	700	46.771475	29.975271	113718227
2023-09-24T23:20	MD	0517	1500	46.792476	29.970468	113718240
2023-09-24T23:40	SK	161	7	48.838748	22.379885	115133193
2023-09-25T00:00	RO	320		47.935052	24.174239	114003867
2023-09-25T00:00	RO	294	400	47.94704	23.884455	114532771
2023-09-25T04:40	SK	323	10	48.5949	22.177624	115251005
2023-09-25T05:55	RO	871	2000	48.057725	26.187268	113677203,113677204
2023-09-25T06:00	SK			48.62062	22.287604	115599021
2023-09-25T08:10	RO	410		48.259653	24.345492	113908175,114003864,114494524
2023-09-25T10:00	RO	906	10000	48.220927	26.271299	114366709
2023-09-25T10:30	RO	906	10000	48.269834	26.126015	114447500,115250006,115250007
2023-09-25T10:50	SK	38	7000	49.014552	22.638834	114079664,115133194,115133195
2023-09-25T11:20	RO	254	100	48.020199	23.527887	113905176
2023-09-25T11:40	RO	919	30000	48.542954	26.482761	113804223
2023-09-25T12:30	RO	290	1000	47.942627	23.859852	115388700
2023-09-25T13:00	RO	742	18000	48.177936	25.342105	113947290,113947291
2023-09-25T13:40	RO	364	15000	48.054859	24.21136	114003868,114494526
2023-09-25T14:12	SK	38	7000	49.014552	22.639113	115365559
2023-09-25T14:50	MD			48.298706	26.551784	114007281,115387679
2023-09-25T15:30	RO	434	30000	48.035516	24.761029	114609473
2023-09-25T17:25	RO	919	30000	48.541157	26.479135	113979674
2023-09-25T18:00	RO	736	18000	48.178115	25.342384	113947293,113947295
2023-09-25T18:10	RO		2000	48.206104	26.364184	115725201
2023-09-25T18:40	RO	311		47.974056	24.008207	115235525
2023-09-25T19:10	PL	511		49.800347	22.982174	114352166
2023-09-25T19:55	RO	672	30000	47.994167	25.097872	114381353
2023-09-25T21:00	MD	0037	9000	48.488791	26.690465	114899540,114899541
2023-09-25T21:20	MD	0717/5	50	46.407879	28.952454	113740723
2023-09-25T21:30	MD	0550	3000	46.61976	30.020663	113952487
2023-09-25T22:30	RO	1383	1700	45.350756	28.977434	113759439
2023-09-25T22:57	SK	244	3000	48.709906	22.389807	114285742
2023-09-25T23:05	SK	270	800	48.675024	22.324413	115251003
2023-09-26T00:10	RO	672	30000	47.993987	25.09592	114381355
2023-09-26T00:15	RO	919	30000	48.541876	26.479135	113804222,113979673
2023-09-26T01:20	RO	362	800	47.92683	24.306672	114494527
2023-09-26T02:00	PL	369	2000	49.303383	22.774156	113788454
2023-09-26T05:40	MD	0509	200	46.824681	29.974065	113780067,113780069
2023-09-26T07:40	MD	0509	10	46.823443	29.972426	113791437
2023-09-26T07:40	HU	108	30	48.10545	22.831518	114716519,115096369
2023-09-26T10:00	PL	280	500	49.101171	22.892521	113788455,113788456
2023-09-26T10:00	RO	364		48.054141	24.211639	113908176,114003865
2023-09-26T11:00	RO	388		48.053175	24.335459	113870580,113881296
2023-09-26T11:10	RO	905	2000	48.199301	26.318204	114674405
2023-09-26T12:10	RO	672	30000	47.994885	25.09592	114218094
2023-09-26T12:30	MD	0105	1000	48.420171	27.441296	114218108
2023-09-26T13:50	SK	175	1000	48.807159	22.398447	113811094
2023-09-26T14:55	RO	736	18000	48.252607	25.197798	114007163
2023-09-26T15:00	SK	55	3000	48.970767	22.509948	115365551
2023-09-26T15:30	RO	736	18000	48.178295	25.342663	113904921,113947292
2023-09-26T15:30	RO		18000	48.251889	25.197519	114007150
2023-09-26T17:20	RO	672	30000	47.995604	25.097315	114195806
2023-09-26T18:00	MD		5000	47.28859	29.615505	113807563,113807564,113807565,113807566,113807567,113807568,113819882
2023-09-26T19:10	HU	121	200	48.122736	22.779282	114494450,114716520
2023-09-26T19:30	RO	506	24	47.823249	24.801168	114109119
2023-09-26T19:30	RO	506	24000	48.042567	24.940177	114244205,114287294,114287296,114782409
2023-09-26T19:30	RO	506	24000	48.02108	24.929151	115436835
2023-09-26T20:10	RO	865	15000	48.072471	26.066594	114003141,114003142
2023-09-26T21:45	MD	0509	350	46.825447	29.975689	113780064,113780066,113791439
2023-09-26T21:50	MD	0751/16	200	45.81985	28.719354	113717295
2023-09-26T22:00	HU	253	1000	48.251225	22.459313	114067393
2023-09-26T22:00	HU	253	1000	48.25224	22.465448	114772752
2023-09-26T23:20	RO	274	50	47.995415	23.737971	113756491
2023-09-26T23:50	RO	410	800	47.965328	24.547347	114494525
2023-09-27T00:10	RO	822	800	47.983432	25.90881	113913579
2023-09-27T00:15	RO	822	800	47.983252	25.90881	113979535
2023-09-27T02:30	HU			48.197007	22.636816	116116852
2023-09-27T08:40	RO	320		48.054321	24.214149	113908177
2023-09-27T10:15	RO	364		48.054859	24.21387	113997690,114738460,114738465
2023-09-27T10:35	SK	8	4000	49.057369	22.60056	114032124
2023-09-27T11:20	RO	314		48.054859	24.211639	114012576
2023-09-27T12:00	MD	0005	7000	48.323059	26.560607	114007278,114349336
2023-09-27T14:10	RO	112	5500	48.135327	23.085284	114285387
2023-09-27T16:50	HU	130	6000	48.17167	22.723826	114480934,115598986
2023-09-27T17:30	RO	502	15000	48.148258	25.059034	115462233
2023-09-27T17:50	PL	569	600	50.044098	23.222492	116306634
2023-09-27T18:20	HU	113	2000	48.129472	22.810792	115133225
2023-09-27T18:20	HU	130	2000	48.13668	22.734457	115469007
2023-09-27T18:25	RO	865	2000	48.025126	26.179476	113947317
2023-09-27T19:50	SK	353	300	48.460246	22.147298	115402523
2023-09-27T21:30	MD	0130	0	48.416617	27.83196	113870241
2023-09-28T02:20	HU			48.197367	22.636258	114943444
2023-09-28T04:50	MD	0492	600	46.883974	29.851343	114275030,114275031,114275032,114275033,114283169
2023-09-28T07:00	RO	400		48.259473	24.344656	115285664
2023-09-28T08:05	SK	308	4000	48.610832	22.287788	113951464
2023-09-28T08:40	RO	825	700	47.981266	25.944574	113947311
2023-09-28T09:45	MD	0437	200	47.325457	29.587461	113884010
2023-09-28T10:40	RO	410		48.259653	24.344377	115005890
2023-09-28T10:40	RO	797	17000	48.009428	25.573558	115132497,115675411,115766183
2023-09-28T10:40	RO	797	17000	48.093315	25.740493	115766179,115766180
2023-09-28T12:20	MD	0127	0	48.43256	27.807444	113870242
2023-09-28T13:10	RO	345		47.992699	24.200341	113870584
2023-09-28T13:10	RO	285	1000	47.959639	23.847688	114029896
2023-09-28T13:10	MD	0005	7000	48.322879	26.560607	114040279,114044103,114044104,115042792,116037713,116037714
2023-09-28T13:20	RO	797	8000	48.012499	25.747163	115766181
2023-09-28T15:00	RO	413		48.272855	24.412808	114406541,114467802
2023-09-28T15:30	RO	434	30000	48.035157	24.761029	114923300
2023-09-28T16:00	RO	320		47.935052	24.174797	114003869
2023-09-28T16:00	SK	308	4000	48.610652	22.288346	115065334
2023-09-28T16:30	RO	434	30000	48.036235	24.758518	114923298
2023-09-28T17:30	RO	434	30000	48.036594	24.759355	114110351
2023-09-28T20:00	SK	115	2000	48.907553	22.451728	115436114
2023-09-28T20:10	MD	0528	9000	46.72504	30.089509	113883898
2023-09-28T21:05	RO	803	2000	47.962649	25.786769	115645773
2023-09-28T21:05	RO	803	20000	48.060655	25.703776	115766182
2023-09-28T21:40	MD	0037	9000	48.490408	26.694092	114805502,114805503
2023-09-28T21:50	MD	0751/4	100	45.829683	28.77576	113817587,113871746
2023-09-28T23:10	MD	0323	100	47.719022	29.206266	116063729,116064949
2023-09-28T23:40	SK	46	3000	48.979519	22.552036	115365546
2023-09-28T23:50	RO	911	20	48.204354	26.442138	113979581,115960896
2023-09-29T00:50	RO	898	3000	48.16695	26.295482	113889577
2023-09-29T02:30	RO	254	100	48.021457	23.527608	113986803
2023-09-29T08:00	MD	0044	17000	48.570608	26.744969	114758379,114782312,114782313
2023-09-29T10:00	RO	112	4500	48.131112	23.096976	114914537,115133224
2023-09-29T12:30	RO	672	30000	47.995604	25.098151	114218095,114218096
2023-09-29T13:00	MD			46.413994	30.268968	113920030
