SK	65	48.99322	22.48655	true
SK	67	48.99283	22.47969	true
SK	77	48.97939	22.47569	true
SK	78	48.9778	22.47583	true
SK	86	48.96705	22.4608	true
SK	87	48.96278	22.45687	true
SK	88	48.95843	22.45288	false
SK	89	48.95413	22.44891	true
SK	90	48.95148	22.44649	true
SK	91	48.94845	22.44366	true
SK	92	48.94733	22.44265	false
SK	94	48.94615	22.44157	false
SK	97	48.9399	22.43581	false
SK	102	48.92617	22.42528	false
SK	104	48.92436	22.42631	false
SK	108	48.92095	22.43131	false
SK	110	48.91863	22.43119	false
SK	112	48.91702	22.42966	false
SK	113	48.91547	22.4273	false
SK	115	48.91383	22.42617	false
SK	120	48.90969	22.42511	true
SK	121	48.90869	22.42411	true
SK	122	48.90814	22.42364	true
SK	123	48.90758	22.42386	true
SK	124	48.90663	22.42389	true
SK	125	48.90519	22.42336	true
SK	128	48.90386	22.42144	false
SK	130	48.90291	22.42101	true
SK	132	48.9015	22.42258	false
SK	133	48.89644	22.42215	true
SK	134	48.89339	22.42187	true
SK	135	48.88811	22.42143	true
SK	136	48.88523	22.42117	false
SK	138	48.8842	22.42046	false
SK	140	48.88314	22.41785	false
SK	141	48.88175	22.41265	true
SK	142	48.88054	22.40801	true
SK	143	48.87934	22.40338	true
SK	147	48.87079	22.39088	true
SK	148	48.86965	22.38672	true
SK	149	48.86734	22.38512	true
SK	150	48.86502	22.38353	true
SK	159	48.84475	22.38004	true
SK	160	48.84108	22.37917	true
SK	162	48.83644	22.37614	true
SK	170	48.82449	22.38369	true
SK	171	48.81931	22.38445	true
SK	173	48.8131	22.38536	true
SK	175	48.80753	22.38494	true
SK	176	48.80659	22.38502	true
SK	177	48.80555	22.38539	true
SK	183	48.79805	22.38464	true
SK	187	48.79345	22.37878	true
SK	191	48.79019	22.37617	true
SK	192	48.78917	22.37606	true
SK	194	48.78656	22.37611	true
SK	195	48.78633	22.37558	true
SK	196	48.7855	22.37461	true
SK	198	48.78245	22.37336	true
SK	199	48.78172	22.37098	true
SK	200	48.781	22.36859	true
SK	201	48.7805	22.36633	true
SK	202	48.77929	22.36405	true
SK	203	48.77825	22.36228	true
SK	204	48.77562	22.36012	true
SK	205	48.773	22.35795	true
SK	206	48.77244	22.35622	true
SK	207	48.77253	22.35447	true
SK	209	48.77189	22.3511	true
SK	210	48.77162	22.35029	true
SK	216	48.758	22.34575	true
SK	220	48.75117	22.34301	true
SK	223	48.74939	22.34518	true
SK	224	48.74919	22.35006	false
SK	226	48.74692	22.35109	true
SK	233	48.74238	22.35755	false
SK	234	48.74183	22.36011	false
SK	235	48.74	22.36222	false
SK	236	48.73928	22.36133	true
SK	240	48.73019	22.36181	false
SK	241	48.72614	22.36014	false
SK	243	48.72457	22.35576	true
SK	250	48.71283	22.35028	true
SK	251	48.71055	22.34871	true
SK	252	48.70863	22.34744	true
SK	254	48.70489	22.34564	true
SK	256	48.70297	22.34575	true
SK	258	48.69518	22.34427	true
SK	259	48.69173	22.34285	true
SK	260	48.68765	22.34114	true
SK	261	48.68389	22.33961	true
SK	262	48.68364	22.33772	true
SK	264	48.68308	22.33375	true
SK	265	48.68272	22.33208	true
SK	266	48.68247	22.32853	true
SK	267	48.683	22.32647	true
SK	268	48.68297	22.32522	true
SK	269	48.68228	22.32153	true
SK	270	48.68183	22.32064	true
SK	271	48.68158	22.3185	true
SK	272	48.68086	22.31731	true
SK	273	48.67986	22.31639	true
SK	274	48.67956	22.31487	true
SK	280	48.67681	22.30708	true
SK	284	48.67319	22.30139	true
SK	285	48.67225	22.2991	true
SK	286	48.67178	22.29756	true
SK	287	48.67067	22.2957	true
SK	288	48.67024	22.29435	true
SK	289	48.66981	22.293	true
SK	290	48.66933	22.29081	true
SK	291	48.668	22.28911	true
SK	292	48.66708	22.28908	true
SK	293	48.66631	22.28931	true
SK	294	48.66393	22.2858	true
SK	295	48.66156	22.28228	true
SK	296	48.65974	22.27864	true
SK	297	48.65732	22.27371	true
SK	298	48.65494	22.26893	true
SK	299	48.65462	22.26489	true
SK	300	48.65318	22.2653	true
SK	301	48.65136	22.2616	true
SK	302	48.64833	22.25543	true
SK	303	48.64738	22.25031	true
SK	304	48.64521	22.24968	true
SK	305	48.6423	22.24967	true
SK	306	48.63947	22.24967	true
SK	307	48.63479	22.24603	true
SK	308	48.62997	22.24227	true
SK	309	48.62769	22.2405	true
SK	310	48.62481	22.23548	true
SK	311	48.62222	22.23094	true
SK	312	48.62056	22.22997	true
SK	313	48.62087	22.22356	true
SK	314	48.62128	22.21569	true
SK	315	48.61742	22.20847	true
SK	317	48.61181	22.20379	false
SK	319	48.61003	22.18999	false
SK	321	48.60195	22.18345	false
SK	322	48.59889	22.18089	false
SK	323	48.59503	22.17764	false
SK	324	48.59138	22.17459	false
SK	325	48.58753	22.17139	false
SK	326	48.58326	22.16917	false
SK	327	48.57841	22.16667	false
SK	330	48.56733	22.16097	false
SK	331	48.56251	22.16064	false
SK	332	48.55635	22.16021	true
SK	338	48.52704	22.15827	false
SK	339	48.51981	22.15666	false
SK	340	48.515	22.15558	false
SK	341	48.51283	22.15317	false
SK	342	48.51054	22.15426	true
SK	343	48.50981	22.15456	false
SK	344	48.50736	22.15403	false
SK	345	48.50221	22.15292	false
SK	348	48.48419	22.14892	false
SK	353	48.46075	22.14342	true
SK	355	48.45269	22.14153	true
SK	356	48.44632	22.14033	false
SK	357	48.44427	22.13995	false
SK	359	48.43539	22.13822	false
SK	360	48.43269	22.13769	false
SK	361	48.43175	22.13806	false
SK	362	48.42917	22.13981	false
SK	363	48.42503	22.13789	false
SK	364	48.42164	22.13772	false
SK	375	48.40357	22.15402	false
HU	365	48.4089	22.1558	true
HU	364	48.41218	22.16334	true
HU	362	48.41367	22.17866	true
HU	361	48.41833	22.19096	true
HU	358	48.42492	22.20387	true
HU	357	48.42576	22.21001	true
HU	356	48.42354	22.21672	true
HU	355	48.41827	22.22204	true
HU	349	48.41106	22.25718	true
HU	348	48.40994	22.26502	true
HU	346	48.40082	22.26224	true
HU	345	48.39603	22.25862	true
