116305911	MD	0517	2024-01-14T17:50	11000	8500		
116305912	MD	0517	2024-01-14T17:50	11000	8500		
116305914	MD	0517	2024-01-14T17:50	11000	8500		
116305916	MD	0498	2024-01-09T18:25	4000	8500		
116306053	MD	0409	2024-01-03T22:00		13600		
116306110	MD	0528	2024-01-09T17:10	9000	3400	46.6904824363059	30.06899169602442
116311366	RO	879	2024-01-14T01:30	350	3400	48.07105163449231	26.245725513281766
116317438	MD	0517	2024-01-11T05:30	900	3400		
116317442	MD	0528	2024-01-10T09:40	1500	3400	46.72943182693736	29.988683620877516
116317451	MD	0498	2024-01-09T18:25	4000	8500		
116317452	MD	0498	2024-01-11T05:55	400	3400		
116317453	MD	0528	2024-01-09T11:05	1500	3400	46.72943182693736	29.988683620877516
116317457	MD	0498	2024-01-09T18:25	4000	8500		
116317460	MD	0498	2024-01-12T05:00	500	3400		
116317461	MD	0510	2024-01-11T23:35	7000	3400		
116317462	MD	0508	2024-01-08T20:00	13300	-1		
116337586	RO	804	2024-01-11T14:40		8500		
116337587	RO	804	2024-01-11T14:40		8500		
116337635	MD	0107	2024-01-11T11:20	25000	8500	48.66592349492994	27.37912637071839
116337636	MD	0107	2024-01-11T22:15	25000	8500	48.66592349492994	27.37912637071839
116337637	MD	0107	2024-01-11T22:15	25000	8500	48.66592349492994	27.37912637071839
116340489	MD		2024-01-10T21:00	25000	8500		
116340490	MD		2024-01-10T22:50	500	8500		
116340491	MD		2024-01-10T22:50	500	8500		
116340492	MD		2024-01-13T09:40	20000	8500		
116346538	RO	736	2024-01-03T14:30	18000	0	48.087466720426264	25.420478015902955
116346546	RO	880	2024-01-02T12:45	3000	8500	48.092013754558515	26.228886739216183
116346547	RO	880	2024-01-02T12:45	3000	8500	48.092013754558515	26.228886739216183
116346559	RO	804	2024-01-11T14:40		8500		
116350350	RO	169	2024-01-06T17:25	2000	-1	48.05571971522321	23.335265643541184
116351084	RO	888	2024-01-07T20:15	10	3400	48.1062308374624	26.28381372425153
116351087	RO	887	2024-01-04T00:05	4500	8500	48.11503170475167	26.22573203855323
116351089	RO	893	2024-01-03T12:25	12000	8500	48.186623323706286	26.157174647667173
116353380	MD		2024-01-07T16:00	380	3400		
116353384	MD		2024-01-04T10:30	380	3400		
116354042	MD	0508	2024-01-08T20:00	13300	8500		
116354143	MD		2024-01-13T09:40	20000	8500		
116354144	MD		2024-01-10T22:50	500	8500		
116369466	RO	150	2024-01-07T10:00		8500		
116369468	RO	151	2024-01-09T13:20		13600		
116369475	RO	150	2024-01-17T10:35		3400		
116370599	MD		2024-01-16T19:00		8500		
116371809	RO	151	2024-01-09T11:25		5100		
116371810	RO	151	2024-01-11T10:45		5100		
116376792	RO	919	2024-01-07T10:55	30000	0	48.45947079027507	26.338621456324756
116376793	RO	919	2024-01-07T16:50	30000	0	48.45947079027507	26.338621456324756
116376794	RO	919	2024-01-06T11:50	30000	0	48.45947079027507	26.338621456324756
116379643	MD		2024-01-18T11:20	4000	13600		
116380136	MD		2024-01-15T20:40	11000	8500		
116380137	MD		2024-01-15T20:40	11000	8500		
116380140	MD		2024-01-16T00:20	500	-1		
116386189	RO	279	2024-01-09T00:10	400	3400	47.98874573985054	23.80106459210178
116389945	MD	0083	2024-01-13T13:40	1000	-1	48.40591625306328	27.248649265967096
116389948	MD	0067	2024-01-14T22:40	150	8500	48.4250276225295	27.040052796062486
116389949	MD	0067	2024-01-14T22:40	150	8500	48.4250276225295	27.040052796062486
116399279	MD	0067	2024-01-14T22:40	150	5100	48.4250276225295	27.040052796062486
116400164	RO	400	2024-01-02T17:20		0		
116400165	RO	400	2024-01-02T17:20		0		
116400166	RO	400	2024-01-02T09:10		0		
116400187	RO	290	2024-01-04T09:00	400	0	47.938714217445025	23.862868296106623
116400188	RO	290	2024-01-04T09:00	400	0	47.938714217445025	23.862868296106623
116401516	MD		2024-01-13T10:30	600	3400		
116402715	RO	254	2024-01-05T18:45	100	0	48.021741235726786	23.52806976960984
116402717	RO	261	2024-01-10T09:40	1000	0	48.017885775160195	23.593985320115458
116411619	RO	320	2024-01-02T12:30		0		
116411621	RO	320	2024-01-01T16:00		0		
116411658	RO	290	2024-01-19T09:30	1000		47.944056141533416	23.864005070033745
116413694	MD		2024-01-15T17:00		3400		
116419251	RO	0436	2024-12-07T16:00	15000	13600	48.00637697248182	24.80842861307343
116427857	RO	1371	2024-01-20T17:30		8500		
116428254	MD		2024-01-10T21:00	25000	8500		
116428520	RO	254	2024-01-06T18:40	100	0	48.021741235726786	23.52806976960984
116428522	RO		2024-01-06T14:30		3400		
116428570	RO	151	2024-01-09T13:20		10200		
116430680	RO	320	2024-01-09T13:20		3400		
116435362	RO	672	2024-01-05T14:07	30000	0	48.0156860588609	24.89411694243159
116435363	RO	672	2024-01-03T13:50	30000	0	48.0156860588609	24.89411694243159
116439170	RO	919	2024-01-14T15:50	30000	0	48.45947079027507	26.338621456324756
116439171	RO	919	2024-01-15T05:05	30000	0	48.45947079027507	26.338621456324756
116439172	RO	919	2024-01-14T11:10	30000	0	48.45947079027507	26.338621456324756
116439173	RO	919	2024-01-10T16:55	30000	0	48.45947079027507	26.338621456324756
116439174	MD	919	2024-01-10T12:30	30000	0		
116439175	RO	919	2024-01-14T15:50	30000	0	48.45947079027507	26.338621456324756
116439558	RO	400	2024-01-01T14:00		0		
116439643	RO	254	2024-01-10T18:45	100	3400	48.021741235726786	23.52806976960984
116439754	SK	305	2024-01-15T10:45	150	8500	48.64222580160091	22.25154164893629
116439821	RO		2024-01-05T11:00		8500		
116442220	MD		2024-01-10T21:00	25000	8500		
116454268	MD	0066	2024-01-16T15:20	1000	5100	48.43600340294703	27.0314929306247
116454270	MD	0066	2024-01-16T15:20	1000	5100	48.43600340294703	27.0314929306247
116454272	MD	0107	2024-01-15T22:40	25000	3400	48.66592349492994	27.37912637071839
116454708	RO		2024-01-20T17:30				
116454709	MD		2024-01-22T15:30	3000	13600		
116454710	MD		2024-01-22T16:00	3000	13600		
116454711	MD		2024-01-22T15:00	10000	13600		
116454712	MD		2024-01-22T11:30	5000	13600		
116454713	MD		2024-01-22T11:00	5000	13600		
116464907	RO	887	2024-01-17T11:05	25000	0	48.22040192021414	25.997318944513705
116464923	RO	842	2024-01-19T04:50	15	3400	47.987681231864414	26.060736377084726
116464998	RO	672	2024-01-01T14:30	30000	0	48.0156860588609	24.89411694243159
116465000	RO	672	2024-01-01T16:50	30000	0	48.0156860588609	24.89411694243159
116465010	MD	0066	2024-01-16T15:20	1000	5100	48.43600340294703	27.0314929306247
116465021	RO	919	2024-01-12T00:15	30000	0	48.45947079027507	26.338621456324756
116465022	RO	919	2024-01-12T00:15	30000	0	48.45947079027507	26.338621456324756
116465023	RO	919	2024-01-12T00:15	30000	0	48.45947079027507	26.338621456324756
116465025	RO	919	2024-01-12T06:35	30000	0	48.45947079027507	26.338621456324756
116465026	RO	919	2024-01-14T05:25	30000	0	48.45947079027507	26.338621456324756
116469802	MD	0510	2024-01-18T20:55	8000	8500		
116469804	MD	0528	2024-01-19T13:50	1500	8500	46.72943182693736	29.988683620877516
116469806	MD	0517	2024-01-22T01:30	500	3400		
116469808	MD	0510	2024-01-18T21:10	8000	3400		
116469812	MD	0517	2024-01-21T02:50	900	3400		
116469813	MD		2024-01-18T21:25	13000	8500		
116469817	MD		2024-01-17T14:30	13000	8500		
116469818	MD	0517	2024-01-22T01:45	500	3400		
116469819	MD	0510	2024-01-18T20:55	8000	8500		
116469820	MD		2024-01-18T21:25	13000	8500		
116469821	MD		2024-01-19T13:50	1500	8500		
116469822	MD		2024-01-17T14:30	13000	8500		
116469824	MD	0510	2024-01-18T21:15	8000	3400		
116469827	MD		2024-01-18T16:15	13000	8500		
116470075	MD		2024-01-16T00:20	500	3400		
116488218	MD	0036	2024-01-10T18:00	7600	8500		
116489780	MD		2024-01-23T11:30	200	13600		
116489781	MD		2024-01-23T11:00	200	13600		
116490605	HU	263	2024-01-11T14:50	500	11050		
116491160	MD		2024-01-17T14:30	13000	8500		
116491161	MD	0497	2024-01-20T18:50	6800	8500		
116491162	MD	0497	2024-01-20T18:50	6800	8500		
116491163	MD	0497	2024-01-20T18:50	6800	8500		
116491199	MD		2024-01-19T16:20	25000	8500		
116491200	MD		2024-01-19T15:45	500	8500		
116491201	MD		2024-01-19T11:50	2000	8500		
116491202	MD		2024-01-18T09:55	2500	8500		
116495413	RO	736	2024-01-10T15:00	18000	3400	48.087466720426264	25.420478015902955
116495582	RO	919	2024-01-18T04:45	30000	3400	48.45947079027507	26.338621456324756
116495585	RO	919	2024-01-23T14:20	30000	0	48.45947079027507	26.338621456324756
116495588	RO	919	2024-01-23T14:00	30000	0	48.45947079027507	26.338621456324756
116503912	MD	0069	2024-01-20T17:45	15000	0	48.56953860877375	27.076311158579422
116505030	PL		2024-01-03T16:39	500	3400		
116506184	MD		2024-01-16T20:45	1400	8500		
116506187	MD		2024-01-16T20:45	1400	8500		
116506189	MD		2024-01-16T20:45	1400	8500		
116506193	MD		2024-01-16T20:45	1400	8500		
116506194	MD		2024-01-22T02:30	6000	3400		
116506196	MD		2024-01-18T17:00	3	3400		
116506199	MD	0465	2024-01-18T14:15	27000	8500		
116506200	MD	0465	2024-01-18T14:15	27000	8500		
116506202	MD	0465	2024-01-18T14:15	27000	8500		
116506204	MD	0465	2024-01-18T14:15	27000	8500		
116506208	MD	0497	2024-01-19T20:25	900	8500		
116506210	MD	0497	2024-01-19T20:25	900	8500		
116506212	MD	0497	2024-01-19T20:25	900	8500		
116506214	MD	0497	2024-01-19T20:25	900	8500		
116506218	MD	0497	2024-01-19T20:25	900	8500		
116506222	MD	0497	2024-01-19T20:25	900	8500		
116507294	MD		2024-01-20T19:00	25000	3400		
116507296	MD		2024-01-16T19:40	12000	8500		
116507299	MD		2024-01-19T15:45	500	8500		
116507302	MD		2024-01-16T19:40	12000	8500		
116507304	MD		2024-01-18T07:30	2000	8500		
116507306	MD		2024-01-17T19:00	25000	3400		
116507308	MD		2024-01-18T16:20	25000	8500		
116507310	MD		2024-01-18T09:55	2500	8500		
116507312	MD		2024-01-18T07:30	2000	8500		
116507316	MD		2024-01-16T19:40	12000			
116507318	MD		2024-01-18T16:20	25000	8500		
116521786	RO	904	2024-01-23T19:45	3000	8500	48.19407224074115	26.29679952436461
116521875	MD		2024-01-24T13:30	10000	13600		
116521876	MD		2024-01-24T11:30	9000	13600		
116521881	RO	0436	2024-12-07T16:00	15000	13600	48.00637697248182	24.80842861307343
116521882	RO	0436	2024-12-07T16:00	15000	13600	48.00637697248182	24.80842861307343
116522884	RO	904	2024-01-23T19:45	3000	8500	48.19407224074115	26.29679952436461
116522885	RO	843	2024-01-16T19:35		10200		
116523373	MD		2024-01-24T10:30	50	8500		
116523918	SK	113	2024-01-07T10:55	1100	0	48.91030431317042	22.440249164501374
116524017	RO	400	2024-01-04T21:25		0		
116524018	RO	364	2024-01-05T10:00		0		
116524019	RO	400	2024-01-03T01:10		0		
116524020	RO	400	2024-01-04T08:10		0		
116524021	RO	364	2024-01-08T01:00		0		
116525645	MD		2024-01-24T06:30	900	8500		
116525647	MD	0517	2024-01-24T10:30	50	8500		
116531737	RO	842	2024-01-16T18:50		0		
116531741	RO	842	2024-01-21T22:30	300	8500	47.990243055692055	26.060855619357692
116531742	RO	842	2024-01-21T16:35		8500		
116531748	RO	842	2024-01-16T15:55	10000	0	48.07702905134796	26.04730061859689
116531771	RO		2024-01-04T09:50		-1		
116531860	RO	919	2024-01-24T13:20	30000	0	48.45947079027507	26.338621456324756
116531862	RO	919	2024-01-24T13:10	30000	0	48.45947079027507	26.338621456324756
116533879	RO		2024-01-04T09:50		-1		
116533910	RO	672	2024-01-08T15:45	30000	0	48.0156860588609	24.89411694243159
116533915	MD	0107	2024-01-17T19:20	25000	-1	48.66592349492994	27.37912637071839
116533916	MD	0107	2024-01-18T19:55	25000	-1	48.66592349492994	27.37912637071839
116533933	RO	919	2024-01-24T13:50	30000	8500	48.45947079027507	26.338621456324756
116533934	RO	919	2024-01-24T13:00	30000	8500	48.45947079027507	26.338621456324756
116536158	MD		2024-01-10T13:05		3400		
116536476	MD	0342	2024-01-14T13:15	1500	13600		
116536875	MD		2024-01-22T22:00	9000	8500		
116536887	MD		2024-01-24T06:30	900	8500		
116536917	MD	0528	2024-01-22T22:00	9000	8500	46.6904824363059	30.06899169602442
116555378	RO	887	2024-01-17T11:05	25000	0	48.22040192021414	25.997318944513705
116555615	MD	0239	2024-01-10T20:54	100	8500		
